order_id,review_count
712cb14ddeca38aaeb49dea61f811018,2
7139a3b215ea730e2db624cc99820578,2
7144ca093cbdecfdfc3e76d49da6ffb9,2
714fb133a6730ab81fa1d3c1b2007291,2
7150a9da273995bcf6c7c5beeb3e5c42,2
715b8576b74d53796bcbb107a201eb55,2
71717b68820ab37f844d6799422804d7,2
71853944ebfe6bd5f5de0302cba14354,2
725c0e3b1689714b8acfa0b09022e600,2
7433b1786e1af2042c2c4c76d3e4b750,2
74b7f4373a78df8c16862d9d0875c5b4,2
75213e459cfe44a61c496c864e0a8c63,2
75d5d3d16567a27eefc5752aeb063072,2
75df014e897510b97edbb6261ef40f82,2
76ac5a9b38c945eb910681d171e98c55,2
76d297b7eeb8abdaeb5d573e33336449,2
76de574e14e58baded25a12dce8075c1,2
7720e8564b9fee98c22438680fa85cfb,2
77bd3f7f2fefbad1254911e90bc64158,2
77ef3216467887c78ddec18de86a58b9,2
7845a2492ab1b4f2cf3d56c7b8da1446,2
78cd965d0bc0388d390404eee6490c5b,2
78cf5dc2baadfbac2c47c6ef7c2a2282,2
7902f1e4e448f0d59d80e60bc25ec61c,2
79675ac76b2c97ba601ce736de298724,2
79ce3a0a9eba49ff442b392ab05349a4,2
7a502e545ea55a7ff2a035abd83c6d84,2
7a8345d4e981fc3d89b402f3e9978d15,2
7b1219cc26d69c357880055b52d87960,2
7b994fc7c7528d2098eebcb19d18ce7e,2
7ceb3c8bbf48eaa776064d56012afbc1,2
7d4101163410b1380268da3933e691f1,2
7dc8487f60263dbf289600757f5c6f99,2
7e7aa7dd23657ca98b6b94fa4ad4c576,2
7ebc6754bb5e6f1cfafe6b2c9bb6df44,2
7efd95780798d3826acbaafd16953320,2
7f13a20e25350f4a55fb2a7c9a2e8d88,2
7f9089a3fbe75385f39d5924c2928352,2
80446aee36e09ebf4cb79585f6c9ce61,2
807303007d46225288462ecc115905fe,2
80fe5b2fe4869330fabbceea5e5e7c0c,2
81dec63f48ee4e24401d392921393ab3,2
823384842bb58973b0c88e31c6f94da9,2
824fa8179b9911d58831e0b09eedde13,2
826221f0c1a1915308dccb83b841eb2f,2
8265a551f1441d4dd75468036a7a5020,2
82fd1196a459f594fb1d66e667fc74c4,2
843be4a0dcdb9716de7652d53af4acab,2
84aa61a900410cfe26b57337d376a1ae,2
84f5e6c0a0e3155e38c00f434ba90ce8,2
8681822ccf2aaea9124f49a2a6dba7b1,2
871ea4c791e2d977d094700806eef385,2
892e04325197686b3f5a32eb5fb38177,2
8a9dffcf22392c73f48cc12ad332af30,2
8ab698a9cb0d97ba97d4626a7534273e,2
8b3c2785144e72ccba9b0213f0f1cd1e,2
8b426ff8aa1c03dc173f1270133b408e,2
8c6a3fab1ed272b02f23bb7dc9061d9a,2
8d42bc7cf9914679406f48db0e05e571,2
8d771479430ddcc5431d2ef4aa207204,2
8e0ace07f58e07d34ada126b1de0d6a1,2
8e17072ec97ce29f0e1f111e598b0c85,3
8e350e1e4254bd7c68913b98bde7d3a7,2
8ef17147aad160f7780239dcf0acb400,2
8f22b4b97d1fd2f187f3106ffb0021c4,2
8f32ee82ea0fe678bd4aae681f1637cc,2
8f5fac100b291e3c7c7c34ca50001b5a,2
8ff88873f03f1912c00741f8e5ae6c79,2
908c80ba9160e9d87007015b15aada39,2
9105e733a6a8fcccf4fced822e1a67ae,2
91e6838f3091d5ea8d82bc61a52b5d58,2
92e0a2b039d9ce627cbcc94ecf879f87,2
94153bbf95f273c5b6c342d2acc6d017,2
94f23feb252cda8e4bf2380428a1c42f,2
94f522c26f2681ad053b999e34e7b317,2
95287dc5df93f25b90309d5acddbe02e,2
95442deb81a5d91c97c0df96b431634a,2
95e7f49dc56e12097c265c45527a3941,2
95efc26128229ac33bfc67d4fce8fa28,2
964937fd838e5fb7488cf417d7b60747,2
964d7960d6a2fad0dbe19f9365bfac2d,2
96521e809c9baf75bf1a6881d39e0d8e,2
96f5be02bc9ffc589f3274500a64a7e2,2
9735a2f9279006018ed254377240bf4c,2
985106d37edb11c738adc8e8b9fbed01,2
98c977c116f7779360e9fecffd3860b6,2
99ced390cb3920dd78d289dcddfc6ce4,2
9a19e859f5bd7a0bb22d64d35fa8b979,2
9aef5cb54685c53c5dd0b28727ff1203,2
9b24c8496d87684865617cdb3eff7065,2
9c54a1816e487456bb7eb5082b9823ff,2
9cffda8a5be9e20be381cc47ef5e8e00,2
9d6e7e70e068602fa740fc3163cefd3b,2
9db5ceb6f107ae0944c19188c8869a03,2
9de125e032c8c74ccbcf9a5b7a3b4faa,2
9de38c42ea4d33af19aac6c4d6c4b146,2
9e47bdda0d32604c18e587c151278314,2
9e8bf3ebc81cc29ee6e934d95370e5bc,2
9eb9610a7e3c04e7ab0298d704c383dc,2
